Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ56,OUT035,1511.8747716981138
NCU53,OUT046,2286.4132673684203
FDD39,OUT035,3737.2957751824815
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2142.743570940171
NCW41,OUT018,2232.8470218487405
FDL52,OUT035,677.1027476190475
FDS39,OUT035,2309.2007980000003
DRJ47,OUT045,2568.33283364486
FDP13,OUT010,92.67548155339804
DRK39,OUT010,219.2185209302325
FDF28,OUT010,281.48208181818165
FDB09,OUT045,1827.8328454545451
FDM51,OUT046,1559.3429752688176
DRM49,OUT018,798.2176035398228
DRF23,OUT013,2851.631695876289
DRH01,OUT035,3104.189829906543
FDH12,OUT027,2517.882088484847
FDA28,OUT019,281.48208181818165
FDW37,OUT018,1259.549051315789
FDF02,OUT046,1511.8747716981138
DRL37,OUT046,677.1027476190475
NCF43,OUT046,2309.2007980000003
FDH08,OUT010,584.7577647727275
FDR34,OUT019,584.7577647727275
NCK19,OUT049,3391.591252727272
NCD55,OUT018,507.0464036697249
FDT27,OUT049,3454.062559154929
FDQ57,OUT045,2649.1102324324333
FDA47,OUT035,2503.5013364485985
DRG15,OUT027,1378.263185276074
FDE05,OUT018,2232.8470218487405
FDN46,OUT046,1879.05405
FDX27,OUT027,2517.882088484847
FDT51,OUT045,1784.4287381818178
FDU33,OUT013,507.0464036697249
FDJ16,OUT027,1378.263185276074
FDD20,OUT019,281.48208181818165
FDT36,OUT049,583.8145788617884
DRF15,OUT027,4117.317712631579
FDN52,OUT010,219.2185209302325
FDC22,OUT027,5329.314724444444
FDX15,OUT045,2894.2207107142863
FDT13,OUT013,2893.83982589928
FDU04,OUT017,2243.6695967213113
FDU31,OUT019,584.7577647727275
FDW59,OUT027,2517.882088484847
NCO29,OUT046,2286.4132673684203
FDL15,OUT035,2660.9504030303024
FDI41,OUT049,2453.7477006993004
FDQ48,OUT049,1559.3429752688176
DRI39,OUT013,796.6402682539683
FDI08,OUT013,4034.3003068965513
FDC21,OUT049,1784.4287381818178
FDF58,OUT035,935.0323883040935
FDS08,OUT010,425.93559145299156
FDE47,OUT045,1827.8328454545451
NCP18,OUT019,346.8972837209304
NCR41,OUT013,1559.3429752688176
FDA27,OUT013,4034.3003068965513
FDA43,OUT035,3391.591252727272
FDA49,OUT045,1424.5946902777773
NCE55,OUT018,2851.631695876289
DRM49,OUT027,1378.263185276074
FDF22,OUT027,5329.314724444444
FDQ15,OUT018,1259.549051315789
NCS54,OUT017,2851.631695876289
NCY05,OUT013,507.0464036697249
FDR45,OUT046,4109.900606217618
FDK57,OUT049,2142.743570940171
FDF41,OUT010,584.7577647727275
FDV21,OUT046,2142.743570940171
FDD51,OUT046,798.2176035398228
FDF33,OUT046,1879.05405
FDA38,OUT046,4109.900606217618
FDR56,OUT045,3130.0049049504946
NCN41,OUT017,1987.251048648647
FDC60,OUT027,2517.882088484847
FDB47,OUT045,3737.2957751824815
DRH01,OUT013,2568.33283364486
FDW08,OUT046,1511.8747716981138
FDF38,OUT027,1378.263185276074
FDY32,OUT017,2503.5013364485985
FDG34,OUT049,1784.4287381818178
FDG47,OUT019,584.7577647727275
NCF18,OUT035,2939.3484761904742
FDL39,OUT019,425.93559145299156
NCH55,OUT035,2243.6695967213113
DRJ35,OUT049,796.6402682539683
FDS44,OUT035,3737.2957751824815
DRE01,OUT018,3327.9525829268287
FDY39,OUT013,3384.108064242422
FDY32,OUT018,2232.8470218487405
FDR33,OUT027,3242.0620715328473
NCP50,OUT049,1259.549051315789
FDZ47,OUT018,1372.688490740741
FDU57,OUT049,2503.5013364485985
FDY44,OUT013,2893.83982589928
DRH59,OUT018,1103.186213333333
FDB03,OUT027,6280.890879999999
FDY46,OUT045,2939.3484761904742
FDM39,OUT045,2851.631695876289
FDY36,OUT035,1103.186213333333
NCM55,OUT035,3384.108064242422
FDJ50,OUT010,165.9185816513762
DRL60,OUT013,2649.1102324324333
NCJ54,OUT049,4109.900606217618
FDX59,OUT017,583.8145788617884
FDI07,OUT013,2893.83982589928
DRF51,OUT010,92.67548155339804
FDM14,OUT017,1690.2340862385322
FDP21,OUT045,3391.591252727272
FDE40,OUT035,1103.186213333333
FDE05,OUT035,2286.4132673684203
FDM13,OUT027,3242.0620715328473
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1752.2524400000004
NCE43,OUT018,2232.8470218487405
FDW58,OUT018,1372.688490740741
FDG60,OUT045,4109.900606217618
FDV31,OUT017,2851.631695876289
FDR47,OUT013,2893.83982589928
FDM60,OUT019,92.67548155339804
NCF06,OUT018,3327.9525829268287
NCN26,OUT027,3242.0620715328473
FDQ59,OUT049,1259.549051315789
FDF09,OUT046,583.8145788617884
NCS06,OUT017,4034.3003068965513
FDT44,OUT046,1922.1493817142857
FDI19,OUT017,4109.900606217618
FDT22,OUT017,935.0323883040935
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3391.591252727272
FDB59,OUT017,2752.970934653464
FDQ37,OUT017,3130.0049049504946
FDP56,OUT035,798.2176035398228
FDW44,OUT035,3104.189829906543
FDJ26,OUT010,584.7577647727275
FDU43,OUT018,3327.9525829268287
FDW33,OUT045,1511.8747716981138
NCX53,OUT027,3242.0620715328473
FDN56,OUT010,346.8972837209304
DRF15,OUT049,2453.7477006993004
FDO33,OUT017,1922.1493817142857
FDZ39,OUT010,219.2185209302325
NCJ19,OUT017,935.0323883040935
FDU01,OUT035,2752.970934653464
FDT12,OUT035,3753.0000993630574
NCM18,OUT018,796.6402682539683
FDP19,OUT017,2142.743570940171
NCR42,OUT049,583.8145788617884
FDN10,OUT046,1922.1493817142857
FDG44,OUT017,935.0323883040935
FDQ10,OUT046,3104.189829906543
DRH13,OUT049,1690.2340862385322
FDT52,OUT013,4109.900606217618
FDM56,OUT045,1511.8747716981138
NCO43,OUT010,219.2185209302325
NCV29,OUT035,2851.631695876289
NCF06,OUT013,4034.3003068965513
FDO50,OUT035,1424.5946902777773
FDT59,OUT013,4109.900606217618
FDX40,OUT027,1378.263185276074
FDE50,OUT017,2752.970934653464
FDX51,OUT017,3391.591252727272
NCD30,OUT018,1372.688490740741
FDK15,OUT013,1511.8747716981138
FDL12,OUT045,935.0323883040935
FDK46,OUT017,4433.3040326530645
DRH49,OUT010,165.9185816513762
FDQ57,OUT046,2649.1102324324333
FDY59,OUT017,1481.8506141732287
FDO09,OUT018,3327.9525829268287
NCG30,OUT035,2142.743570940171
FDM09,OUT017,2286.4132673684203
NCN17,OUT027,2517.882088484847
NCS42,OUT013,1481.8506141732287
FDD02,OUT019,281.48208181818165
FDE34,OUT013,3384.108064242422
FDU38,OUT045,3391.591252727272
FDB33,OUT046,2894.2207107142863
NCJ29,OUT017,1424.5946902777773
FDZ27,OUT035,798.2176035398228
FDI40,OUT013,1559.3429752688176
FDG22,OUT013,507.0464036697249
FDT51,OUT017,1784.4287381818178
FDF20,OUT018,2893.83982589928
FDV50,OUT035,2142.743570940171
FDT02,OUT049,583.8145788617884
DRC49,OUT017,2286.4132673684203
FDF26,OUT049,2286.4132673684203
FDV52,OUT035,2142.743570940171
FDX59,OUT049,583.8145788617884
FDV25,OUT035,3753.0000993630574
FDW23,OUT027,1378.263185276074
FDE53,OUT018,1372.688490740741
FDA19,OUT017,1987.251048648647
FDH22,OUT046,2142.743570940171
NCO41,OUT013,1559.3429752688176
FDX12,OUT017,4109.900606217618
FDF17,OUT013,2893.83982589928
FDS11,OUT045,3753.0000993630574
FDR51,OUT035,2503.5013364485985
FDT49,OUT010,219.2185209302325
FDC56,OUT013,2142.743570940171
FDR13,OUT027,3242.0620715328473
FDQ60,OUT035,2142.743570940171
FDN38,OUT049,4034.3003068965513
NCL29,OUT013,2503.5013364485985
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2232.8470218487405
FDA31,OUT010,425.93559145299156
FDX14,OUT035,1103.186213333333
FDA34,OUT045,2851.631695876289
FDF26,OUT013,2286.4132673684203
FDE38,OUT045,2286.4132673684203
DRI11,OUT046,1922.1493817142857
FDQ60,OUT027,3242.0620715328473
FDL21,OUT027,1378.263185276074
DRC12,OUT027,5329.314724444444
FDC47,OUT046,3454.062559154929
FDE57,OUT045,1827.8328454545451
FDT14,OUT045,1827.8328454545451
NCZ53,OUT046,3391.591252727272
FDE28,OUT018,3327.9525829268287
FDR19,OUT035,2660.9504030303024
NCF54,OUT019,425.93559145299156
FDZ08,OUT046,1243.068929770992
NCJ05,OUT018,2232.8470218487405
FDF59,OUT046,1987.251048648647
NCO05,OUT035,1879.05405
FDW24,OUT018,713.8586545454552
NCX42,OUT018,2232.8470218487405
NCA53,OUT035,798.2176035398228
FDI45,OUT019,425.93559145299156
FDG46,OUT046,1922.1493817142857
FDM20,OUT010,584.7577647727275
FDW11,OUT010,165.9185816513762
FDX08,OUT035,2851.631695876289
NCK17,OUT035,677.1027476190475
FDK32,OUT018,2232.8470218487405
NCA42,OUT035,2649.1102324324333
DRI01,OUT035,3104.189829906543
NCL55,OUT049,4034.3003068965513
DRE25,OUT018,1372.688490740741
FDD14,OUT017,3384.108064242422
FDB10,OUT046,3454.062559154929
DRN11,OUT035,2503.5013364485985
FDP38,OUT018,713.8586545454552
NCA30,OUT017,2939.3484761904742
FDT15,OUT017,3384.108064242422
NCP55,OUT018,796.6402682539683
FDF12,OUT035,2286.4132673684203
FDM21,OUT018,3327.9525829268287
FDX56,OUT035,3737.2957751824815
FDF10,OUT017,2660.9504030303024
FDT32,OUT045,2939.3484761904742
FDM51,OUT018,1372.688490740741
NCR50,OUT018,2232.8470218487405
FDI19,OUT049,4109.900606217618
FDX21,OUT017,1879.05405
FDR31,OUT035,2286.4132673684203
FDY02,OUT013,4034.3003068965513
NCA29,OUT045,3104.189829906543
NCX17,OUT046,3454.062559154929
FDM12,OUT045,2939.3484761904742
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2286.4132673684203
FDC56,OUT027,3242.0620715328473
FDK27,OUT018,1752.2524400000004
NCK18,OUT017,2649.1102324324333
FDB52,OUT019,584.7577647727275
DRG25,OUT027,5329.314724444444
FDZ13,OUT049,713.8586545454552
FDB57,OUT019,584.7577647727275
FDR40,OUT046,1481.8506141732287
NCO14,OUT019,92.67548155339804
NCN19,OUT045,2752.970934653464
FDQ28,OUT019,346.8972837209304
FDO13,OUT018,2232.8470218487405
FDK48,OUT013,1481.8506141732287
FDU07,OUT018,2232.8470218487405
FDW20,OUT046,2243.6695967213113
FDV12,OUT010,219.2185209302325
FDH24,OUT013,2453.7477006993004
FDV59,OUT049,3753.0000993630574
FDK57,OUT045,1827.8328454545451
FDL16,OUT027,1378.263185276074
NCQ17,OUT046,2503.5013364485985
FDJ15,OUT018,3384.108064242422
FDX24,OUT049,1259.549051315789
FDT47,OUT046,1559.3429752688176
FDT10,OUT049,796.6402682539683
FDZ37,OUT018,1259.549051315789
FDW43,OUT027,6280.890879999999
DRN36,OUT017,1559.3429752688176
FDJ14,OUT045,1243.068929770992
FDA32,OUT013,3753.0000993630574
FDJ38,OUT019,482.6995426229507
FDQ57,OUT017,2649.1102324324333
NCQ41,OUT019,482.6995426229507
FDG56,OUT049,796.6402682539683
DRC13,OUT027,3242.0620715328473
FDV55,OUT035,2660.9504030303024
FDQ49,OUT045,2453.7477006993004
FDE29,OUT010,165.9185816513762
FDR03,OUT013,3753.0000993630574
FDD45,OUT049,1259.549051315789
FDN38,OUT010,584.7577647727275
FDT56,OUT046,935.0323883040935
FDT48,OUT045,3391.591252727272
FDU03,OUT049,3384.108064242422
FDC56,OUT010,281.48208181818165
NCO43,OUT027,2517.882088484847
FDQ27,OUT017,1879.05405
FDR03,OUT046,3753.0000993630574
DRH23,OUT010,165.9185816513762
FDG22,OUT045,677.1027476190475
NCJ42,OUT013,1690.2340862385322
FDR24,OUT046,1424.5946902777773
FDW60,OUT035,2851.631695876289
FDJ08,OUT013,2893.83982589928
DRL59,OUT018,713.8586545454552
FDG60,OUT010,584.7577647727275
FDW27,OUT017,2503.5013364485985
FDX14,OUT018,1259.549051315789
FDC20,OUT013,796.6402682539683
NCS29,OUT018,3327.9525829268287
FDJ56,OUT046,1511.8747716981138
FDB20,OUT019,165.9185816513762
FDL28,OUT027,6280.890879999999
FDW01,OUT018,2232.8470218487405
FDL03,OUT046,3130.0049049504946
FDX22,OUT049,3753.0000993630574
FDJ21,OUT035,2660.9504030303024
FDR31,OUT045,2286.4132673684203
FDG21,OUT035,2660.9504030303024
FDS22,OUT027,1378.263185276074
FDK08,OUT035,1559.3429752688176
FDE17,OUT018,2232.8470218487405
NCN30,OUT017,1559.3429752688176
FDT50,OUT046,1559.3429752688176
NCX42,OUT049,2649.1102324324333
FDJ12,OUT035,3753.0000993630574
NCA18,OUT027,3242.0620715328473
FDP23,OUT019,584.7577647727275
FDX12,OUT013,4109.900606217618
FDN40,OUT018,2232.8470218487405
FDV48,OUT035,1243.068929770992
NCY54,OUT013,3104.189829906543
FDL16,OUT010,92.67548155339804
FDR45,OUT018,3327.9525829268287
FDJ52,OUT046,2649.1102324324333
DRG01,OUT017,1243.068929770992
FDP52,OUT013,3454.062559154929
FDU58,OUT017,3391.591252727272
FDL02,OUT045,1784.4287381818178
FDG28,OUT013,4109.900606217618
FDA19,OUT035,1987.251048648647
FDW46,OUT027,1378.263185276074
NCD43,OUT049,1690.2340862385322
DRG39,OUT013,713.8586545454552
NCF55,OUT049,583.8145788617884
FDJ07,OUT046,1922.1493817142857
FDE08,OUT046,2660.9504030303024
FDP56,OUT019,92.67548155339804
FDT45,OUT045,935.0323883040935
FDF17,OUT018,2893.83982589928
FDX44,OUT046,1424.5946902777773
FDM28,OUT027,5329.314724444444
FDI36,OUT049,3130.0049049504946
FDS07,OUT045,1827.8328454545451
FDD36,OUT045,1827.8328454545451
FDW11,OUT046,935.0323883040935
FDN40,OUT049,2286.4132673684203
NCQ18,OUT049,1559.3429752688176
NCQ54,OUT017,2894.2207107142863
NCS42,OUT045,1481.8506141732287
DRH39,OUT010,165.9185816513762
FDC09,OUT027,2517.882088484847
FDT08,OUT010,346.8972837209304
FDC08,OUT035,3737.2957751824815
FDT20,OUT017,583.8145788617884
FDS35,OUT035,1103.186213333333
FDX58,OUT018,3384.108064242422
FDW58,OUT046,1690.2340862385322
DRD27,OUT046,1559.3429752688176
FDH32,OUT019,219.2185209302325
FDS26,OUT035,4433.3040326530645
FDQ31,OUT046,1481.8506141732287
FDP11,OUT018,3327.9525829268287
FDD58,OUT017,1559.3429752688176
FDM33,OUT045,3737.2957751824815
FDZ16,OUT049,3130.0049049504946
NCS29,OUT010,584.7577647727275
NCM18,OUT019,165.9185816513762
FDP11,OUT049,3454.062559154929
NCC42,OUT017,2309.2007980000003
DRM23,OUT046,3104.189829906543
NCN55,OUT027,6280.890879999999
FDK46,OUT013,4433.3040326530645
FDR01,OUT046,3391.591252727272
NCA05,OUT045,2453.7477006993004
NCP43,OUT017,2568.33283364486
FDR12,OUT010,425.93559145299156
FDQ01,OUT013,4034.3003068965513
FDM13,OUT046,1987.251048648647
FDQ19,OUT017,4109.900606217618
FDK56,OUT019,482.6995426229507
NCX06,OUT010,482.6995426229507
FDO56,OUT027,3242.0620715328473
FDU45,OUT045,1827.8328454545451
FDI16,OUT019,165.9185816513762
FDL32,OUT046,1922.1493817142857
FDA07,OUT046,2243.6695967213113
FDA14,OUT045,2660.9504030303024
FDV46,OUT027,3242.0620715328473
NCO07,OUT035,3753.0000993630574
NCP41,OUT046,1690.2340862385322
FDY60,OUT018,1752.2524400000004
FDN38,OUT017,4034.3003068965513
FDO15,OUT046,1103.186213333333
FDT60,OUT013,2142.743570940171
FDA55,OUT035,3753.0000993630574
FDE02,OUT010,219.2185209302325
DRJ39,OUT049,3753.0000993630574
FDV34,OUT035,1103.186213333333
FDS20,OUT027,5329.314724444444
FDF02,OUT027,2517.882088484847
FDW40,OUT017,2309.2007980000003
NCB43,OUT046,2939.3484761904742
FDR58,OUT017,1481.8506141732287
DRJ59,OUT035,677.1027476190475
NCD30,OUT017,1559.3429752688176
FDE14,OUT017,1559.3429752688176
FDC28,OUT018,1372.688490740741
FDU16,OUT018,1259.549051315789
NCD19,OUT035,935.0323883040935
FDU21,OUT046,583.8145788617884
FDV59,OUT027,5329.314724444444
FDU03,OUT045,3384.108064242422
FDC33,OUT010,584.7577647727275
NCR42,OUT035,583.8145788617884
DRH59,OUT035,1103.186213333333
NCM31,OUT035,2309.2007980000003
FDS50,OUT035,3753.0000993630574
FDP39,OUT046,935.0323883040935
FDQ55,OUT013,1922.1493817142857
FDV36,OUT019,281.48208181818165
FDI05,OUT027,2517.882088484847
FDS45,OUT027,2517.882088484847
FDA39,OUT045,677.1027476190475
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,1987.251048648647
NCJ06,OUT046,2243.6695967213113
NCY42,OUT018,2232.8470218487405
DRM37,OUT049,3130.0049049504946
FDR14,OUT045,713.8586545454552
FDE51,OUT049,677.1027476190475
FDT33,OUT017,2286.4132673684203
FDR08,OUT013,1922.1493817142857
FDE36,OUT010,425.93559145299156
FDL22,OUT019,219.2185209302325
FDR44,OUT013,2142.743570940171
FDI56,OUT019,219.2185209302325
FDE47,OUT010,281.48208181818165
FDV27,OUT010,219.2185209302325
FDV10,OUT049,677.1027476190475
FDC40,OUT045,1243.068929770992
NCX41,OUT013,3753.0000993630574
NCQ38,OUT027,2517.882088484847
FDV12,OUT027,2517.882088484847
FDE52,OUT017,1424.5946902777773
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.263185276074
FDI32,OUT017,1922.1493817142857
FDJ32,OUT049,796.6402682539683
FDN39,OUT018,2232.8470218487405
FDY34,OUT017,2649.1102324324333
FDC14,OUT035,677.1027476190475
FDA55,OUT017,3753.0000993630574
FDZ50,OUT010,482.6995426229507
DRG13,OUT049,2894.2207107142863
FDP01,OUT013,2453.7477006993004
NCG54,OUT017,3104.189829906543
FDM13,OUT045,1827.8328454545451
NCO18,OUT027,5329.314724444444
NCW41,OUT013,2894.2207107142863
FDM52,OUT027,4117.317712631579
NCF55,OUT035,583.8145788617884
FDT09,OUT046,2243.6695967213113
NCM19,OUT035,1690.2340862385322
FDW12,OUT018,2232.8470218487405
FDP15,OUT019,584.7577647727275
FDK36,OUT045,713.8586545454552
FDZ25,OUT035,3104.189829906543
NCW06,OUT049,3130.0049049504946
FDW60,OUT046,2851.631695876289
DRC49,OUT013,2286.4132673684203
NCT17,OUT035,3391.591252727272
NCN06,OUT018,2232.8470218487405
FDC45,OUT013,3104.189829906543
DRJ47,OUT019,425.93559145299156
NCF06,OUT045,4034.3003068965513
FDE21,OUT010,281.48208181818165
DRG27,OUT013,507.0464036697249
FDW40,OUT049,2309.2007980000003
NCO53,OUT046,3384.108064242422
FDE23,OUT049,677.1027476190475
FDQ16,OUT046,1690.2340862385322
FDS26,OUT045,4433.3040326530645
FDZ13,OUT010,92.67548155339804
FDS14,OUT049,2286.4132673684203
FDC10,OUT045,1827.8328454545451
FDY16,OUT049,3384.108064242422
FDJ20,OUT035,2142.743570940171
FDV43,OUT035,677.1027476190475
FDZ32,OUT027,2517.882088484847
FDR23,OUT046,2568.33283364486
FDN24,OUT035,935.0323883040935
FDE34,OUT027,5329.314724444444
FDU31,OUT013,3753.0000993630574
FDW33,OUT018,1372.688490740741
FDU26,OUT046,1922.1493817142857
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1511.8747716981138
FDB22,OUT018,2232.8470218487405
FDO56,OUT046,1922.1493817142857
FDA19,OUT027,3242.0620715328473
DRI39,OUT045,935.0323883040935
FDH52,OUT018,796.6402682539683
FDZ50,OUT035,3384.108064242422
NCN42,OUT035,2453.7477006993004
FDB53,OUT013,2660.9504030303024
DRG11,OUT017,1879.05405
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2142.743570940171
FDT36,OUT017,583.8145788617884
DRG25,OUT018,3384.108064242422
DRJ23,OUT046,2939.3484761904742
FDG05,OUT035,2286.4132673684203
NCK06,OUT018,1752.2524400000004
FDU52,OUT017,2286.4132673684203
FDW07,OUT018,1259.549051315789
NCM17,OUT045,677.1027476190475
FDA22,OUT045,2286.4132673684203
NCA41,OUT018,2893.83982589928
FDF38,OUT035,677.1027476190475
FDH52,OUT046,935.0323883040935
FDY58,OUT019,584.7577647727275
FDZ16,OUT045,3130.0049049504946
NCM18,OUT017,935.0323883040935
FDA22,OUT018,2232.8470218487405
NCJ43,OUT035,2851.631695876289
FDI34,OUT027,6280.890879999999
FDG56,OUT046,935.0323883040935
FDS34,OUT046,1922.1493817142857
DRC01,OUT035,713.8586545454552
FDQ04,OUT035,677.1027476190475
FDK04,OUT035,935.0323883040935
FDT51,OUT049,1784.4287381818178
FDV26,OUT017,3130.0049049504946
FDS04,OUT049,2309.2007980000003
FDW43,OUT018,3327.9525829268287
FDQ28,OUT010,346.8972837209304
NCK06,OUT017,2243.6695967213113
FDS23,OUT018,1752.2524400000004
FDZ36,OUT019,482.6995426229507
FDE56,OUT018,796.6402682539683
FDW10,OUT027,4117.317712631579
NCN14,OUT045,3384.108064242422
NCQ18,OUT045,1559.3429752688176
FDW08,OUT017,1511.8747716981138
FDU43,OUT035,4109.900606217618
FDR33,OUT010,281.48208181818165
FDM24,OUT010,346.8972837209304
NCZ05,OUT046,1511.8747716981138
NCV41,OUT035,1922.1493817142857
FDV11,OUT018,2851.631695876289
NCY05,OUT035,583.8145788617884
FDV44,OUT018,2893.83982589928
FDW32,OUT049,1259.549051315789
NCU18,OUT027,3242.0620715328473
NCC43,OUT035,4034.3003068965513
FDW19,OUT013,1784.4287381818178
FDN31,OUT035,2939.3484761904742
FDI48,OUT045,713.8586545454552
FDS24,OUT017,1424.5946902777773
FDF46,OUT049,1922.1493817142857
DRG23,OUT017,2286.4132673684203
FDG14,OUT018,2232.8470218487405
NCY30,OUT049,2568.33283364486
FDO28,OUT018,1752.2524400000004
DRD24,OUT035,2309.2007980000003
FDI33,OUT049,1259.549051315789
FDN32,OUT046,2752.970934653464
FDR16,OUT045,3737.2957751824815
FDF26,OUT046,2286.4132673684203
NCN29,OUT018,713.8586545454552
FDE20,OUT045,2649.1102324324333
FDA46,OUT046,2939.3484761904742
FDU28,OUT045,2939.3484761904742
FDQ48,OUT045,1559.3429752688176
FDV36,OUT013,2243.6695967213113
FDR14,OUT018,796.6402682539683
FDP23,OUT017,3753.0000993630574
FDP56,OUT013,713.8586545454552
FDK48,OUT010,165.9185816513762
FDR48,OUT046,2503.5013364485985
NCY29,OUT049,796.6402682539683
FDM22,OUT018,796.6402682539683
DRJ01,OUT013,2503.5013364485985
FDZ43,OUT045,4109.900606217618
FDV03,OUT035,2660.9504030303024
FDX11,OUT027,5329.314724444444
NCA41,OUT027,5329.314724444444
FDE38,OUT017,2286.4132673684203
FDI27,OUT018,798.2176035398228
FDN32,OUT013,2752.970934653464
NCN43,OUT017,2243.6695967213113
FDB47,OUT027,5329.314724444444
FDV03,OUT017,2894.2207107142863
NCN30,OUT045,1559.3429752688176
NCV54,OUT010,281.48208181818165
FDV07,OUT013,1690.2340862385322
FDP07,OUT049,3130.0049049504946
FDK48,OUT018,1103.186213333333
FDM15,OUT019,346.8972837209304
FDY19,OUT027,3242.0620715328473
FDK46,OUT046,4433.3040326530645
FDY11,OUT045,1103.186213333333
FDH09,OUT046,713.8586545454552
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4433.3040326530645
FDD22,OUT027,3242.0620715328473
FDM27,OUT017,2894.2207107142863
FDL02,OUT027,2517.882088484847
NCA17,OUT035,2453.7477006993004
FDE38,OUT019,425.93559145299156
NCG07,OUT049,2939.3484761904742
DRC27,OUT013,4109.900606217618
FDA27,OUT035,4034.3003068965513
FDW40,OUT045,1827.8328454545451
DRI11,OUT013,1922.1493817142857
FDN50,OUT046,1559.3429752688176
FDR12,OUT046,3104.189829906543
FDT34,OUT027,2517.882088484847
FDW11,OUT035,935.0323883040935
NCO30,OUT027,5329.314724444444
FDZ34,OUT017,3391.591252727272
FDU45,OUT017,1922.1493817142857
NCD42,OUT035,583.8145788617884
FDX25,OUT045,3384.108064242422
NCR29,OUT046,935.0323883040935
FDX43,OUT019,425.93559145299156
FDB04,OUT010,219.2185209302325
FDR49,OUT027,1378.263185276074
FDS39,OUT018,1752.2524400000004
FDW58,OUT045,1690.2340862385322
FDG22,OUT019,92.67548155339804
FDG31,OUT017,935.0323883040935
NCV53,OUT027,6280.890879999999
DRJ37,OUT035,2286.4132673684203
FDV07,OUT035,1690.2340862385322
FDW52,OUT018,2232.8470218487405
FDT15,OUT045,3384.108064242422
FDD02,OUT018,1752.2524400000004
FDM16,OUT035,1103.186213333333
NCE55,OUT046,2851.631695876289
FDB57,OUT018,3327.9525829268287
FDQ04,OUT013,507.0464036697249
FDQ47,OUT019,92.67548155339804
FDY14,OUT019,584.7577647727275
DRK37,OUT017,3391.591252727272
FDO25,OUT017,3737.2957751824815
FDL57,OUT046,4034.3003068965513
NCK29,OUT018,1752.2524400000004
FDK46,OUT027,6280.890879999999
NCB43,OUT010,482.6995426229507
DRE01,OUT027,6280.890879999999
FDC46,OUT018,3384.108064242422
FDQ23,OUT045,1879.05405
FDX38,OUT049,713.8586545454552
FDG60,OUT018,3327.9525829268287
FDW55,OUT017,4109.900606217618
FDP39,OUT013,713.8586545454552
FDB20,OUT018,1259.549051315789
FDV21,OUT017,2142.743570940171
FDZ02,OUT013,1559.3429752688176
FDP19,OUT027,3242.0620715328473
FDA38,OUT035,4109.900606217618
FDH22,OUT045,1827.8328454545451
DRM11,OUT045,4433.3040326530645
FDO12,OUT027,5329.314724444444
FDT14,OUT049,2142.743570940171
FDW34,OUT010,584.7577647727275
FDG04,OUT027,5329.314724444444
FDW59,OUT018,1259.549051315789
FDR33,OUT018,1372.688490740741
FDP32,OUT013,2142.743570940171
FDL13,OUT027,6280.890879999999
FDD22,OUT013,1922.1493817142857
FDV40,OUT027,1378.263185276074
NCD55,OUT046,677.1027476190475
FDQ20,OUT010,92.67548155339804
FDD28,OUT045,935.0323883040935
FDC39,OUT045,3737.2957751824815
NCR17,OUT049,1922.1493817142857
DRO35,OUT018,1752.2524400000004
FDF40,OUT049,4034.3003068965513
FDR31,OUT018,2232.8470218487405
NCQ41,OUT017,2752.970934653464
FDP38,OUT046,713.8586545454552
NCU54,OUT027,5329.314724444444
FDG22,OUT018,507.0464036697249
DRK59,OUT013,3454.062559154929
FDC37,OUT046,1690.2340862385322
NCO42,OUT013,2453.7477006993004
NCT42,OUT017,2649.1102324324333
FDX27,OUT035,1424.5946902777773
FDV40,OUT018,1103.186213333333
FDT45,OUT027,1378.263185276074
FDS47,OUT019,219.2185209302325
FDR45,OUT035,4109.900606217618
FDB03,OUT045,3737.2957751824815
FDO49,OUT035,935.0323883040935
FDU60,OUT027,4117.317712631579
FDB26,OUT018,713.8586545454552
FDB46,OUT017,3737.2957751824815
FDQ37,OUT019,482.6995426229507
FDN03,OUT017,4034.3003068965513
NCX30,OUT045,4034.3003068965513
FDK32,OUT019,346.8972837209304
DRM47,OUT013,2893.83982589928
NCO02,OUT046,1103.186213333333
FDP04,OUT013,1103.186213333333
NCO43,OUT049,1879.05405
FDD59,OUT013,1243.068929770992
FDQ10,OUT017,3104.189829906543
FDW45,OUT035,2660.9504030303024
NCK30,OUT049,4034.3003068965513
FDU31,OUT018,3327.9525829268287
NCQ17,OUT019,346.8972837209304
FDN01,OUT017,2851.631695876289
FDZ19,OUT049,2851.631695876289
DRG37,OUT017,2894.2207107142863
FDE32,OUT045,583.8145788617884
FDO34,OUT049,2894.2207107142863
FDM04,OUT019,165.9185816513762
FDZ25,OUT049,3104.189829906543
FDU08,OUT049,1559.3429752688176
NCW30,OUT045,4034.3003068965513
NCM18,OUT013,796.6402682539683
